Hari,Tanggal,Waktu,Closing Time(s),Reopening Time(s),Closed Time(s),Blink Duration(s),Blink Frequency,Microsleep,Perclos,Jarak Rata-Rata(m),Jarak Minimal(m),Jarak Aman(m),Kecepatan Rata-Rata(km/jam),Kategori Kecepatan
Minggu,16 Juli 2023,10:25:45,0.08831313508357157,0.08486539753639417,0.08153477665795729,0.254713309277923,20,0,1.4676259798432312,3.2383333333333315,-0.05,-0.1,-0.1,Under Speed
